YEAR,STATE,SH_ID,SH_NAME,ORG_COUNT,SH_ZIP,SH_TYPE,Beg_Ct_D,Intake_Pub_Total_D,Intake_In_Comm_Total_D,Intake_Out_Comm_Total_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Total_Adoptions_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_Total_C,Intake_In_Comm_Total_C,Intake_Out_Comm_Total_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Total_Adoptions_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2012,CA,TCR,Tailchaser Rescue ,1,95020,AG,0,6,0,25,0,31,0,31,21,0,0,0,0,0,0,0,21,0,21,10,0,10,0,75,0,85,0,85,68,0,0,0,0,0,0,0,68,1,69,16
2012,CA,SFVSF,The Schwartz Family Veterinary Scholarship and Animal Welfare Foundation,1,95128,AG,0,329,0,0,0,329,0,329,313,0,0,0,0,16,0,16,329,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,CA,STAR,Support Team Animal Rescue,1,95130,AG,3,1,18,0,0,19,0,19,19,0,0,0,0,0,0,0,19,0,19,3,0,5,0,0,0,5,0,5,2,0,0,0,0,0,0,0,2,0,2,3
2012,CA,SFAPS,St. Francis Animal Protection Society,1,95009,AG,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,26,0,26,0
2012,CA,HSSV,Humane Society of Silicon Valley,1,95035,TS,81,823,381,7,665,1876,548,1328,964,69,37,134,,671,548,123,1327,5,1332,84,61,2055,350,5,325,2735,271,2464,1868,90,38,56,,644,271,373,2425,22,2447,86
2012,CA,PAAS,Palo Alto Animal Services,1,94303,AC,15,416,1,5,15,437,15,422,111,49,7,206,0,63,15,48,421,1,422,11,4,388,3,0,30,421,30,391,138,27,11,50,0,160,30,130,356,19,375,13
2012,CA,SJACS,San Jose Animal Care and Services,1,95111,AC,143,7283,49,193,460,7985,322,7663,1773,310,1705,1765,0,2424,322,2102,7655,30,7685,143,84,8184,19,1,166,8370,116,8254,1212,2825,1270,183,0,2799,116,2683,8173,75,8248,85
2012,CA,SCCACC,Santa Clara County Animal Care and Control,1,95037,AC,32,1054,4,107,109,1274,109,1165,618,69,76,229,,260,109,151,1143,11,1154,43,87,1203,2,2,34,1241,34,1207,482,75,484,32,,136,34,102,1175,58,1233,61
2012,CA,SVACA,Silicon Valley Animal Control Authority,1,95054,AC,16,467,1,0,56,524,56,468,119,38,24,251,0,92,52,40,472,0,472,21,30,863,1,0,55,919,51,868,246,280,111,86,0,183,127,56,779,9,788,42
2012,CA,TC,Town Cats,1,95038,AG,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,338,815,2881,0,0,3696,0,3696,1052,0,0,0,2553,0,0,0,3605,43,3648,386
2012,CA,SBPR,South Bay Purebred Rescue,1,95158,AG,15,39,79,9,0,127,0,127,86,0,0,1,0,0,0,0,87,0,87,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,CO,APCACS,Aspen/Pitkin County Animal Control and Shelter,1,81611,AC,32,166,1,39,0,206,0,206,111,0,0,103,0,0,0,0,214,0,214,24,17,84,0,0,0,84,0,84,79,0,0,11,0,0,0,0,90,0,90,10
2012,CO,CAR,Colorado Animal Rescue,1,81601,AG,29,529,6,24,0,559,0,559,341,22,11,158,0,13,0,13,545,1,546,42,78,466,4,42,0,512,0,512,415,49,26,28,2,16,0,16,536,7,543,47
2012,CO,ECAS,Eagle County Animal Services,1,81631,AC,27,439,1,0,15,455,15,440,98,6,2,311,0,38,15,23,440,0,440,27,32,197,0,0,7,204,7,197,123,4,1,37,0,29,7,22,187,1,188,41
2012,CO,EVHS,Eagle Valley Humane Society,1,81631,AG,3,27,19,12,0,58,0,58,55,6,0,0,0,0,0,0,61,0,61,0,12,69,42,0,0,111,0,111,107,4,0,4,0,1,0,1,116,1,117,6
2012,CO,RAS,Rifle Animal Shelter,1,81650,AC,16,355,7,87,0,449,0,449,278,0,2,160,0,2,0,2,442,0,442,23,7,268,0,42,0,310,0,310,270,0,0,5,0,3,0,3,278,3,281,36
2012,CO,SCAC,Summit County Animal Control and Shelter,1,80443,AC,10,291,7,59,5,362,5,357,141,1,7,193,0,9,5,4,346,4,350,17,9,94,11,5,3,113,3,110,81,0,0,17,0,7,3,4,102,0,102,17
2012,CO,CLAWS,Cats League and Assistance of the Western Slope,1,81502,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,201,330,20,0,551,0,551,559,0,0,0,0,3,0,3,562,4,566,154
2012,CO,GRH,Grand Rivers Humane,1,81502,AG,0,0,205,0,0,205,0,205,204,1,0,0,0,0,0,0,205,0,205,0,0,7,133,0,0,140,0,140,139,0,0,0,0,1,0,1,140,0,140,0
2012,CO,MECAS,Mesa County Animal Services,1,81502,AC,70,2647,1,7,96,2751,96,2655,228,387,311,1188,0,643,96,547,2661,6,2667,58,15,1441,0,0,61,1502,61,1441,48,463,10,27,0,935,61,874,1422,21,1443,13
2012,CO,RHHS,Roice-Hurst Humane Society,1,81502,AG,26,375,182,207,0,764,0,764,728,3,8,3,0,0,0,0,742,3,745,45,27,350,0,5,0,355,0,355,320,3,9,0,0,0,0,0,332,3,335,47
2012,FL,ACAS,Alachua County Animal Services,1,32609,AC,112,2929,1,0,36,2966,31,2935,508,929,302,428,,777,31,746,2913,11,2924,104,129,2842,1,0,23,2866,22,2844,294,866,1137,154,,345,22,323,2774,22,2796,65
2012,FL,ACHS,Alachua County Humane Society,1,32609,AG,32,96,287,0,0,383,0,383,370,1,0,0,,2,1,1,372,0,372,40,52,148,276,5,0,429,0,429,386,1,0,2,,5,0,5,394,20,414,67
2012,FL,GPR,Gainesville Pet Rescue,1,32607,AG,3,96,230,0,0,326,0,326,322,0,0,0,,0,0,0,322,3,325,11,81,77,167,0,0,244,0,244,233,0,0,0,,0,0,0,233,7,240,46
2012,FL,HAPR,Haile's Angels Pet Rescue,1,32608,AG,44,204,16,0,0,220,0,220,223,0,23,3,,0,0,0,249,1,250,14,8,44,0,0,0,44,0,44,46,0,1,0,,0,0,0,47,0,47,5
2012,FL,HHPR,"Helping Hands Pet Rescue, Inc.",1,32669,AG,32,233,211,0,0,444,0,444,414,1,0,0,,1,0,1,416,0,416,60,96,81,317,0,0,398,0,398,432,0,0,0,,0,0,0,432,13,445,49
2012,FL,PHF,Puppy Hill Farm,1,32666,AG,57,351,186,0,0,537,0,537,544,0,0,0,,0,0,0,544,7,551,43,46,197,106,0,0,303,0,303,305,0,0,0,,0,0,0,305,4,309,40
2012,FL,AR,Akita Rescue,1,32216,AG,71,12,2,49,0,63,0,63,50,0,0,4,0,15,0,15,69,2,71,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,FL,ACPS,Animal Care & Protective Services,1,32216,AC,253,6705,39,173,56,6973,50,6923,2071,1356,328,941,0,1961,50,1911,6607,49,6656,520,65,8624,23,358,21,9026,18,9008,1211,1971,26,177,3185,2360,18,2342,8912,125,9037,36
2012,FL,JHS,Jacksonville Humane Society,1,32216,AG,93,799,1160,271,0,2230,0,2230,2059,39,1,31,0,48,0,48,2178,41,2219,104,64,656,1349,278,0,2283,0,2283,1870,9,23,35,0,117,0,117,2054,164,2218,129
2012,FL,LC,Lucky Cat,1,32216,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,414,622,571,51,0,1244,0,1244,843,0,0,0,246,9,0,9,1098,40,1138,520
2012,FL,SAFE,SAFE Pet Rescue,1,32216,AG,3,91,191,301,0,583,0,583,569,0,0,0,0,2,0,2,571,5,576,10,11,129,44,93,0,266,0,266,261,0,0,0,0,0,0,0,261,8,269,8
2012,FL,SACARC,Springfield Animal Care & Rescue Club (SACARC),1,32216,AG,8,18,5,0,0,23,0,23,28,0,0,0,0,0,0,0,28,0,28,3,26,109,8,0,0,117,0,117,36,15,0,2,76,1,0,1,130,1,131,12
2012,IL,AWL,Animal Welfare League,1,60640,TS,578,6577,92,121,1689,8479,1689,6790,2525,21,794,1218,0,3453,1689,1764,6322,642,6964,404,694,7864,18,15,502,8399,502,7897,2303,0,184,286,0,4837,502,4335,7108,984,8092,499
2012,IL,ACS,Anti Cruelty Society,1,60640,TS,89,1896,126,434,900,3356,900,2456,1456,23,465,11,,1452,900,552,2507,7,2514,77,273,3483,122,3,951,4559,951,3608,2161,118,257,9,,1839,951,888,3433,31,3464,418
2012,IL,CACC,Chicago Animal Care and Control,1,60640,AC,794,10226,0,9,577,10812,577,10235,898,381,2080,1255,0,4150,577,3573,8187,1010,9197,1832,1079,8184,0,6,115,8305,115,8190,446,316,1676,114,0,3500,115,3385,5937,1496,7433,1836
2012,IL,F,Felines,1,60640,AG,0,0,14,0,0,14,0,14,14,0,0,0,0,0,0,0,14,0,14,0,111,27,141,333,0,501,0,501,508,0,0,0,0,36,0,36,544,0,544,68
2012,IL,PAWSC,PAWS Chicago,1,60640,AG,141,581,1143,987,0,2711,0,2711,2675,0,0,0,0,47,0,47,2722,8,2730,122,174,1031,1830,156,0,3017,0,3017,2931,0,0,0,0,54,0,54,2985,33,3018,173
2012,IL,TRHHS,Tree House Humane Society,1,60640,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,625,16,66,0,707,0,707,668,0,0,9,1,0,0,0,678,42,720,194
2012,IN,HSIN,Humane Society of Indianapolis,1,46268,AG,141,1085,875,0,229,2189,224,1965,1520,71,0,74,0,499,223,276,1941,6,1947,155,126,898,617,0,115,1630,101,1529,1245,31,0,14,0,314,100,214,1504,4,1508,146
2012,KS,KCKAC,Kansas City Kansas Animal Control,1,66102,AC,70,1245,0,0,0,1245,0,1245,325,547,0,288,0,167,0,167,1327,0,1327,38,19,527,0,0,0,527,0,527,214,208,0,5,0,107,0,107,534,0,534,6
2012,KS,HSGKC,Humane Society of Greater Kansas City,1,66104,AG,0,24,624,0,0,648,0,648,108,147,343,12,0,28,0,28,638,0,638,10,0,53,267,0,0,320,0,320,235,20,47,2,0,16,0,16,320,0,320,0
2012,IN,ACSPCA,Allen County SPCA,1,46806,AG,26,174,119,139,0,432,0,432,413,1,4,11,0,4,0,4,433,0,433,25,83,189,194,24,0,407,0,407,406,3,0,3,0,3,0,3,415,2,417,73
2012,IN,FWACC,Fort Wayne Animal Care and Control,1,46808,AC,101,5104,1,0,306,5411,306,5105,846,119,310,1759,0,2296,306,1990,5024,83,5107,99,68,7458,3,0,129,7590,129,7461,906,194,85,243,0,6028,129,5899,7327,68,7395,134
2012,NC,APS,Animal Protection Society of Durham,1,27704,AC,129,3511,0,0,111,3622,111,3511,822,12,106,582,0,2042,111,1931,3453,26,3479,158,99,2404,0,0,35,2439,35,2404,514,2,45,58,0,1772,35,1737,2356,45,2401,102
2012,NC,IPS,Independent Animal Rescue,1,27709,AG,53,92,11,41,0,144,0,144,136,0,0,0,0,0,0,0,136,1,137,60,260,1540,2,39,0,1581,0,1581,446,0,4,1,1205,4,0,4,1660,2,1662,179
2012,NE,BBRH,Basset & Beagle Rescue of the Heartland,1,66225,AG,9,15,1,28,0,44,0,44,31,0,1,1,0,0,0,0,33,1,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NE,DRN,Doberman Rescue of Nebraska,1,68139,AG,5,13,1,25,1,40,0,40,42,0,0,0,0,0,0,0,42,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NE,JRT,Jack Russell Terrier Rescue,1,68154,AG,6,9,1,2,0,12,0,12,13,0,0,0,0,0,0,0,13,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NE,MVBR,Missouri Valley Boxer Rescue,1,68124,AG,6,13,1,10,0,24,0,24,23,0,0,0,0,0,0,0,23,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NE,NBCR,Nebraska Border Collie Rescue,1,68123,AG,4,21,3,7,0,31,0,31,32,0,0,0,0,1,0,1,33,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NE,NEHS,Nebraska Humane Society,1,68134,AG,119,8250,2,138,442,8832,411,8421,4399,9,73,2861,0,1480,266,1214,8556,30,8586,99,84,9267,0,69,218,9554,211,9343,5138,0,16,419,149,3742,152,3590,9312,52,9364,122
2012,NE,WNTTR,Wag N Train Terrier Rescue,1,68114,AG,4,46,2,9,0,57,0,57,38,2,5,0,0,0,0,0,45,0,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NM,AAWD,Albuquerque Animal Welfare Department,1,87112,AC,436,14862,0,2,0,14864,0,14864,7806,145,788,3138,,2842,0,2842,14719,65,14784,516,293,8287,0,0,0,8287,0,8287,4367,219,1926,275,,1319,0,1319,8106,115,8221,359
2012,NM,AHNM,Animal Humane New Mexico,1,87111,TS,136,2185,130,580,0,2895,0,2895,2432,5,20,188,,233,0,233,2878,20,2898,133,106,1664,164,18,0,1846,0,1846,1514,1,30,42,,250,0,250,1837,29,1866,86
2012,NM,NMAF,New Mexico Animal Friends,1,87196,AG,23,52,18,30,0,100,0,100,104,0,0,0,,0,0,0,104,0,104,19,32,12,2,2,0,16,0,16,19,0,0,0,,0,0,0,19,0,19,29
2012,NM,PACA,People's Anti-Cruelty Association,1,87154,AG,23,71,0,92,0,163,0,163,122,0,2,0,0,0,0,0,124,2,126,60,42,178,54,10,0,242,0,242,245,0,0,2,0,0,0,0,247,0,247,37
2012,NM,F&F,Felines and Friends ,1,87501,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,230,37,34,0,301,0,301,193,25,0,5,52,6,0,6,281,9,290,110
2012,NM,FCAL,Four Corners Animal League ,1,87571,AG,0,113,0,0,0,113,0,113,29,0,84,0,0,0,0,0,113,0,113,0,0,9,0,0,0,9,0,9,2,0,0,0,7,0,0,0,9,0,9,0
2012,NM,HSAS,Heart & Soul Animal Sanctuary,1,87501,AG,45,120,37,0,0,157,0,157,56,4,85,0,0,16,0,16,161,0,161,45,28,30,8,0,0,38,0,38,19,2,0,0,0,12,0,12,33,0,33,28
2012,NM,PFAWS,People for Animal Welfare Society,1,87502,AG,0,301,5,0,0,306,0,306,32,0,252,2,0,0,0,0,286,2,288,6,0,102,0,0,0,102,0,102,53,0,0,0,0,0,0,0,53,0,53,0
2012,NM,EVHSA,Espanola Valley Humane Society,1,87532,TS,71,1881,438,173,69,2561,69,2492,994,1,1045,169,0,559,69,490,2699,40,2739,108,94,1025,78,0,37,1140,37,1103,582,0,119,13,0,470,37,433,1147,63,1210,90
2012,NM,SFAS&HS,Santa Fe Animal Shelter & Humane Society,1,87507,TS,124,850,1985,159,145,3139,145,2994,1241,24,468,1036,0,462,145,317,3086,16,3102,157,110,840,909,89,47,1885,47,1838,962,37,53,118,424,262,47,215,1809,47,1856,220
2012,NM,LVAC,Las Vegas Animal Control,1,87701,AC,0,349,409,475,24,1257,24,1233,63,0,400,119,0,192,15,177,759,37,796,38,0,211,81,54,1,347,1,346,15,0,127,6,0,57,1,56,204,63,267,14
2012,NM,RACAC,Rio Arriba County Animal Control,1,87511,AC,0,130,0,0,0,130,0,130,0,130,0,0,0,0,0,0,130,0,130,0,0,12,0,0,0,12,0,12,0,12,0,0,0,0,0,0,12,0,12,0
2012,NM,SFCityAC,Santa Fe City Animal Control,1,87507,AC,0,930,0,0,0,930,0,930,0,930,0,0,0,0,0,0,930,0,930,0,0,308,0,0,0,308,0,308,0,308,0,0,0,0,0,0,308,0,308,0
2012,NM,SFCountyAC,Santa Fe County Animal Control,1,87507,AC,0,1059,0,0,0,1059,0,1059,0,1059,0,0,0,0,0,0,1059,0,1059,0,0,277,0,0,0,277,0,277,0,277,0,0,0,0,0,0,277,0,277,0
2012,NM,ESPAC,Espanola Animal Control,1,87532,AC,0,202,0,0,0,202,0,202,0,207,0,0,0,0,0,0,207,0,207,,0,36,0,0,0,36,0,36,0,36,0,0,0,0,0,0,36,0,36,
2012,NM,SCACC,Santa Clara Animal Control,1,87511,AC,0,105,0,0,0,105,0,105,0,105,0,0,0,0,0,0,105,0,105,0,0,21,0,0,0,21,0,21,0,21,0,0,0,0,0,0,21,0,21,0
2012,NV,NHS,Nevada Humane Society,1,89502,AG,193,1549,2203,46,0,3798,0,3798,3359,24,85,87,0,215,0,215,3770,28,3798,188,667,2101,3120,13,0,5234,0,5234,4237,136,222,99,324,202,0,202,5220,134,5354,550
2012,NV,PNAFN,Pet Network Animal Friends of Nevada,1,89451,AG,20,78,55,122,0,255,0,255,214,0,0,28,,2,0,2,244,2,246,29,49,39,59,141,0,239,0,239,181,0,0,0,,2,0,2,183,15,198,90
2012,NV,SPCANN,SPCA of Northern Nevada,1,89570,AG,51,251,361,248,0,860,0,860,847,0,2,2,0,5,0,5,856,4,860,51,88,333,228,82,0,643,0,643,624,0,1,3,0,7,0,7,635,8,643,88
2012,NV,WCRAS,Washoe County Regional Animal Services,1,89520,AC,92,7769,0,0,124,7893,124,7769,0,2569,222,4484,0,604,124,480,7755,13,7768,78,41,3884,0,0,32,3916,32,3884,0,3393,21,291,0,180,32,148,3853,31,3884,28
2012,NY,BDSC,Black Dog Second Chance,1,14150,AG,44,32,33,76,0,141,0,141,157,1,1,1,0,1,0,1,161,0,161,24,2,17,3,4,0,24,0,24,20,0,0,0,0,0,0,0,20,0,20,6
2012,NY,BCAS,Buffalo City Animal Shelter,1,14150,AC,58,1627,11,0,97,1735,94,547,666,139,36,318,0,554,94,460,1619,6,1625,74,53,1228,5,10,29,1272,28,263,407,733,0,5,0,124,28,96,1241,8,1249,48
2012,NY,ECSPCA,Erie County SPCA,1,14150,TS,170,3115,117,428,1042,4702,1042,3660,2619,15,46,357,0,1663,1042,621,3658,27,3685,143,366,5737,19,118,930,6804,920,5884,4368,82,36,343,1,1939,920,1019,5849,166,6015,232
2012,NY,H,Heart,1,14150,AG,0,16,0,0,0,16,0,16,16,0,0,0,0,0,0,0,16,0,16,0,65,364,175,17,0,556,0,556,469,0,0,0,0,3,0,3,472,12,484,137
2012,NY,SCSN,Second Chance Sheltering Network,1,14150,AG,0,2,2,0,0,4,0,4,2,0,0,0,0,0,0,0,2,1,3,1,80,365,146,10,0,521,0,521,454,0,0,0,0,0,0,0,454,66,520,66
2012,NY,TLC,Ten Lives Club,1,14150,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,972,529,69,0,1570,0,1570,1341,11,0,0,0,23,0,23,1375,26,1401,443
2012,NY,LFHSGR,"Lollypop Farm, Humane Society of Greater Rochester",1,14450,TS,113,2095,1,420,293,2809,264,2545,1119,0,191,157,0,1309,264,1045,2512,16,2528,129,304,7018,102,169,499,7788,420,7368,3604,0,124,580,0,3462,419,3043,7351,68,7419,250
2012,NY,ACCNYC,Animal Care and Control of NYC,1,10007,AC,331,10227,0,0,920,11147,920,10227,1731,2549,2862,1147,,2838,920,1918,10207,66,10273,285,443,17244,0,0,530,17774,530,17244,3063,6653,1986,273,,5414,530,4884,16859,215,17074,613
2012,NY,NYAG,NYC Adoption Guarantee Summary,106,10018,AG,879,2856,2575,98,0,5529,0,5529,5202,9,27,54,,121,0,121,5413,47,5460,948,3332,6365,6887,410,0,13662,0,13662,12451,109,160,151,,258,0,258,13129,392,13521,3473
2012,NY,TCSPCA,Tompkins County SPCA,1,14850,AC,24,465,0,78,4,547,4,543,324,0,2,161,0,54,4,50,537,1,538,29,81,1270,0,32,4,1306,4,1302,1135,0,0,44,0,99,4,95,1274,20,1294,89
2012,OH,HSGD,Humane Society of Greater Dayton,1,45417,AG,46,244,44,39,2,329,2,327,315,6,16,3,0,5,2,3,343,11,354,19,189,1788,9,28,1,1826,1,1825,1497,0,25,22,135,95,1,94,1773,77,1850,164
2012,OH,L4K9,Luv4K9s,1,45417,AG,60,171,54,111,1,337,0,337,202,35,70,0,0,5,0,5,312,5,317,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,OH,MCARC,Montgomery County Animal Resource Center,1,45417,AC,104,5802,82,96,23,6003,198,5805,791,601,334,888,0,3263,198,3065,5679,101,5780,129,59,2539,47,3,5,2594,109,2485,260,141,2,35,0,2121,109,2012,2450,47,2497,47
2012,OH,SCR,Second Chance Rescue,1,45417,AG,5,14,1,9,0,24,0,24,25,0,0,0,0,0,0,0,25,0,25,4,1,11,0,0,0,11,0,11,10,0,0,0,0,0,0,0,10,0,10,2
2012,OH,SICSA,Society for the Improvement of Conditions for Stray Animals,1,45417,AG,31,358,504,26,0,888,0,888,825,2,9,26,0,10,0,10,872,4,876,43,139,643,141,0,0,784,0,784,720,1,0,40,0,21,0,21,782,7,789,134
2012,OR,CAT,Cat Adoption Team,1,97140,AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,576,1144,765,7,2492,7,2485,2414,37,18,4,0,32,5,27,2500,10,2510,143
2012,OR,CCDS,Clackamas County Dog Services,1,97140,AC,47,1242,3,12,4,1261,4,1257,473,40,100,525,0,128,4,124,1262,2,1264,40,0,30,0,0,1,31,1,30,4,17,0,0,0,8,1,7,28,0,28,2
2012,OR,SWWH,Humane Society for Southwest Washington,1,97140,AC,92,2676,59,330,487,3552,487,3065,1602,62,220,868,0,783,487,296,3048,6,3054,103,206,3929,27,25,426,4407,426,3981,1997,96,383,139,0,1804,426,1378,3993,19,4012,175
2012,OR,MUCAS,Multnomah County Animal Services,1,97060,AC,15,2795,93,1,21,2910,21,2889,862,84,286,1322,0,295,21,274,2828,2,2830,74,97,3290,2,0,13,3305,13,3292,667,854,193,304,33,1301,13,1288,3339,6,3345,44
2012,OR,OHS,Oregon Humane Society,1,97211,AG,102,1953,263,2948,488,5652,488,5164,4796,117,87,81,0,536,488,48,5129,17,5146,120,179,4889,344,395,449,6077,449,5628,5432,15,1,50,0,533,449,84,5582,69,5651,156
2012,OR,WCAS,Washington County Animal Services,1,97140,AC,28,1909,5,9,30,1953,20,1933,371,120,154,1101,0,203,20,183,1929,2,1931,30,49,2018,4,0,49,2071,13,2058,721,502,66,110,0,664,13,651,2050,20,2070,37
2012,SC,OCAS,Oconee County Animal Shelter,1,29696,AC,67,2600,0,0,0,2600,0,2600,414,685,217,233,0,979,0,979,2528,72,2600,67,19,1828,0,0,0,1828,0,1828,335,143,19,17,0,1273,0,1273,1787,41,1828,19
2012,TN,LCAS,Loudon County Animal Shelter,1,37885,AC,54,1014,370,0,80,1464,80,1384,856,21,157,215,,283,80,203,1452,2,1454,63,38,1053,25,0,46,1124,46,1078,412,156,32,6,,444,46,398,1004,4,1008,29
2012,TN,MVAC,Madisonville Animal Control,1,37885,AC,0,173,0,0,0,173,0,173,15,128,0,30,,0,0,0,173,0,173,0,1,84,0,0,0,84,0,84,0,84,0,0,,0,0,0,84,0,84,1
2012,TN,MCAS,Monroe County Animal Shelter,1,37885,AC,32,2183,283,98,52,2616,52,2564,549,0,865,99,,1080,52,1028,2541,2,2543,43,2,1412,188,26,27,1653,27,1626,114,0,225,7,,1282,27,1255,1601,5,1606,9
2012,TN,SP,Sweetwater Pound,1,37885,AC,6,106,0,0,0,106,0,106,3,100,0,3,,0,0,0,106,0,106,6,0,87,0,0,0,87,0,87,0,87,0,0,,0,0,0,87,0,87,0
2012,TX,CM,Cat Matchers,1,75212,AG,6,9,1,5,0,15,0,15,14,0,3,0,0,0,0,0,17,1,18,3,89,166,109,123,0,398,0,398,285,5,10,1,0,13,0,13,314,64,378,109
2012,TX,DALAS,Dallas Animal Services,1,75212,AC,505,19679,3,14,248,19944,209,19735,4373,41,2123,1341,0,11866,209,11657,19535,346,19881,343,75,7632,0,0,30,7662,22,7640,1028,190,1200,68,0,5046,22,5024,7510,150,7660,47
2012,TX,FFCCA,Feral Friends Community Cat Alliance,1,75212,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,179,341,5,25,0,371,0,371,285,0,23,40,,0,0,0,348,48,396,154
2012,TX,HSDC,Humane Society of Dallas County,1,75212,AG,33,118,4,13,1,136,0,136,136,2,0,7,0,0,0,0,145,2,147,22,180,269,27,80,0,376,0,376,324,7,0,7,0,1,0,1,339,42,381,175
2012,TX,SPCAT,SPCA of Texas,1,75212,TS,67,2105,36,542,267,2950,157,2793,2379,21,14,38,,622,157,465,2917,7,2924,67,100,886,100,258,63,1307,41,1266,1069,18,16,8,,254,41,213,1324,3,1327,39
2012,TX,AUAS,Austin Animal Services,1,78721,AC,392,10466,13,4,54,10537,54,10483,4481,2640,403,2095,0,841,50,791,10410,35,10445,434,145,8450,6,0,16,8472,16,8456,3032,3999,177,209,0,700,14,686,8103,125,8228,375
2012,TX,AUHS,Austin Humane Society,1,78752,AG,74,779,456,181,0,1416,0,1416,1278,43,3,44,0,53,0,53,1421,8,1429,61,143,7445,1082,252,0,8779,0,8779,2419,3,41,69,6017,141,0,141,8690,96,8786,136
2012,TX,APA,Austin Pets Alive!,1,78703,AG,405,430,1702,1564,0,3696,0,3696,3483,3,2,4,0,20,0,20,3512,165,3677,424,288,178,2848,882,0,3908,0,3908,2988,0,1,0,0,21,0,21,3010,819,3829,369
2012,UT,UTAHAG,Utah Adoption Guarantee Summary,19,84101,AG,,751,2507,78,,3336,,3336,3511,,463,2,0,58,,58,4034,33,4067,,,1056,2169,45,,3270,,3270,3116,,162,0,0,117,,117,3395,115,3510,
2012,UT,UTAHAC,Utah Animal Control Summary,58,84101,AC,,,,,,35173,,35173,11190,2507,1558,13783,0,5766,,5766,34804,90,34894,,,,,,,31455,,31455,8533,2169,2475,1165,0,15235,,15235,29577,1201,30778,
2012,VA,CASPCA,Charlottesville Albemarle SPCA,1,22906,AC,107,1701,0,102,1,1804,1,1803,1086,0,49,552,,123,1,122,1809,7,1816,94,410,1766,0,0,0,1766,0,1766,1611,0,39,68,,110,0,110,1828,69,1897,279
2012,VA,CLAC,City of Lynchburg Animal Control,1,24501,AC,0,467,0,0,0,467,0,467,0,444,0,0,0,23,0,23,467,0,467,0,0,125,0,0,0,125,0,125,0,40,0,0,0,85,0,85,125,0,125,0
2012,VA,LYHS,Lynchburg Humane Society,1,24501,TS,69,465,447,9,2,923,2,921,608,0,6,229,0,67,2,65,908,10,918,74,143,905,41,1,2,949,2,947,637,0,0,18,0,161,2,159,814,147,961,131
2012,WA,HSSKC,Humane Society for Seattle/King County,1,98005,AG,134,1246,0,1265,165,2676,165,2511,2214,0,68,126,0,250,177,73,2481,4,2485,148,220,2224,0,1405,120,3749,120,3629,3292,0,162,16,0,204,121,83,3553,18,3571,277
2012,WA,SEAS,Seattle Animal Shelter,1,98119,AC,54,1213,0,0,61,1274,61,1213,507,0,17,552,0,197,61,136,1212,3,1215,52,210,1581,0,30,135,1746,135,1611,1213,0,118,110,0,267,77,190,1631,41,1672,207
2012,WI,DCFF,Dane County Friends of Ferals,1,53713,AG,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,114,268,223,22,0,513,0,513,487,3,9,5,,5,0,5,509,4,513,114
